#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 904: Columbus Basin, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Columbus Basin (904) 
# Colorado  SNOTEL Site - 10780 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:01:06 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2003-07-05,0.0,24.60,75.6,47.1,57.6,0.00
2003-07-06,0.0,24.60,72.0,48.9,57.6,0.00
2003-07-07,0.0,24.60,73.6,41.5,56.5,0.00
2003-07-08,0.0,24.60,76.6,43.9,58.8,0.00
2003-07-09,0.0,24.60,77.5,46.2,62.6,0.00
2003-07-10,0.0,24.60,81.1,43.0,61.2,0.00
2003-07-11,0.0,24.60,78.1,46.0,60.8,0.00
2003-07-12,0.0,24.60,81.0,47.1,61.7,0.00
2003-07-13,0.0,24.60,80.4,50.0,62.2,0.00
2003-07-14,0.0,24.60,75.6,49.1,61.0,0.00
2003-07-15,0.0,24.60,77.0,48.4,60.1,0.00
2003-07-16,0.0,24.60,71.2,45.7,53.6,0.10
2003-07-17,0.0,24.70,74.7,44.6,58.1,0.10
2003-07-18,0.0,24.80,76.3,45.3,59.5,0.00
2003-07-19,0.0,24.80,75.4,46.8,55.9,0.30
2003-07-20,0.0,25.10,74.3,47.3,58.8,0.00
2003-07-21,0.0,25.10,69.6,46.0,52.5,0.30
2003-07-22,0.0,25.40,70.9,46.6,55.8,0.10
2003-07-23,0.0,25.50,68.0,45.5,53.8,0.00
2003-07-24,0.0,25.50,65.8,45.9,54.7,0.00
2003-07-25,0.0,25.50,71.6,46.6,57.9,0.10
2003-07-26,0.0,25.60,71.8,47.7,55.2,0.00
2003-07-27,0.0,25.60,67.1,42.1,49.1,0.40
2003-07-28,0.0,26.00,65.8,40.3,49.8,0.40
2003-07-29,0.0,26.40,58.1,42.8,48.2,0.10
2003-07-30,0.0,26.50,67.5,44.1,53.2,0.00
2003-07-31,0.0,26.50,66.9,44.6,48.6,0.50
2003-08-01,0.0,27.00,60.8,43.9,49.3,0.80
2003-08-02,0.0,27.80,65.5,44.1,49.6,0.70
2003-08-03,0.0,28.50,64.8,41.4,50.9,0.00
2003-08-04,0.0,28.50,70.7,40.8,54.0,0.00
2003-08-05,0.0,28.50,73.4,43.7,54.1,0.00
2003-08-06,0.0,28.50,71.1,44.2,55.8,0.10
2003-08-07,0.0,28.60,66.0,44.1,50.9,0.90
2003-08-08,0.0,29.50,70.7,41.4,53.4,0.10
2003-08-09,0.0,29.60,72.5,46.6,55.8,0.00
2003-08-10,0.0,29.60,67.6,45.3,51.8,0.00
2003-08-11,0.0,29.60,70.3,44.6,54.1,0.10
2003-08-12,0.0,29.70,68.4,43.9,51.8,0.00
2003-08-13,0.0,29.70,68.0,44.1,52.0,0.10
2003-08-14,0.0,29.80,68.7,42.4,50.5,0.00
2003-08-15,0.0,29.80,59.9,38.1,46.4,0.10
2003-08-16,0.0,29.90,56.1,39.7,44.6,0.10
2003-08-17,0.0,30.00,58.3,39.9,46.4,0.10
2003-08-18,0.0,30.10,65.3,42.3,51.8,0.10
2003-08-19,0.0,30.20,70.0,45.5,57.7,0.00
2003-08-20,0.0,30.20,64.2,43.0,52.2,0.00
2003-08-21,0.0,30.20,67.8,43.9,51.6,0.10
2003-08-22,0.0,30.30,65.8,45.1,53.4,0.00
2003-08-23,0.0,30.30,61.5,42.6,47.7,0.40
2003-08-24,0.0,30.70,64.8,39.6,47.3,0.10
2003-08-25,0.0,30.80,63.3,40.8,46.6,0.40
2003-08-26,0.0,31.20,66.0,38.5,48.0,0.80
2003-08-27,0.0,32.00,60.4,43.2,47.8,0.20
2003-08-28,0.0,32.20,59.9,42.8,48.6,0.50
2003-08-29,0.0,32.70,62.2,41.4,48.9,0.00
2003-08-30,0.0,32.70,58.5,37.8,43.9,1.00
2003-08-31,0.0,33.70,64.4,36.9,47.5,0.00
2003-09-01,0.0,33.70,68.0,37.4,51.4,0.10
2003-09-02,0.0,33.80,67.8,41.7,49.3,0.00
2003-09-03,0.0,33.80,62.6,40.5,47.5,0.10
2003-09-04,0.0,33.90,59.4,37.2,43.5,0.50
2003-09-05,0.0,34.40,59.0,37.4,45.3,0.10
2003-09-06,0.0,34.50,53.2,36.1,41.4,1.00
2003-09-07,0.0,35.50,55.9,39.4,45.0,0.00
2003-09-08,0.0,35.50,57.6,39.0,47.1,0.20
2003-09-09,0.0,35.70,45.3,31.8,37.2,2.70
2003-09-10,0.0,38.40,40.3,32.5,36.0,0.10
2003-09-11,0.0,38.50,53.1,27.3,37.6,0.00
2003-09-12,0.0,38.50,59.7,31.3,44.6,0.30
2003-09-13,0.0,38.80,56.8,27.7,43.2,0.00
2003-09-14,0.0,38.80,60.4,26.8,42.4,0.00
2003-09-15,0.0,38.80,60.8,35.2,45.3,0.00
2003-09-16,0.0,38.80,58.5,39.2,48.0,0.00
2003-09-17,0.0,38.80,59.0,38.1,46.4,0.00
2003-09-18,0.0,38.80,55.2,31.8,40.6,0.00
2003-09-19,0.0,38.80,60.1,30.9,42.3,0.00
2003-09-20,0.0,38.80,58.8,35.4,44.6,0.00
2003-09-21,0.0,38.80,61.2,30.4,44.2,0.00
2003-09-22,0.0,38.80,65.8,34.0,46.4,0.00
2003-09-23,0.0,38.80,66.4,37.9,49.6,0.00
2003-09-24,0.0,38.80,64.8,38.3,48.6,0.00
2003-09-25,0.0,38.80,66.4,36.9,49.6,0.00
2003-09-26,0.0,38.80,71.1,40.8,52.7,0.00
2003-09-27,0.0,38.80,69.6,41.4,53.4,0.00
2003-09-28,0.0,38.80,67.5,39.7,50.5,0.00
2003-09-29,0.0,38.80,66.4,42.1,50.5,0.00
2003-09-30,0.0,38.80,64.8,40.1,49.5,0.00
2003-10-01,0.0,0.00,61.7,37.2,47.5,0.00
2003-10-02,0.0,0.00,37.6,32.0,34.7,0.20
2003-10-03,0.0,0.20,38.8,32.0,34.9,0.40
2003-10-04,0.0,0.60,39.4,29.1,33.4,0.00
2003-10-05,0.0,0.60,51.4,28.6,36.7,0.20
2003-10-06,0.0,0.80,53.8,31.1,38.3,0.00
2003-10-07,0.0,0.80,50.5,31.6,39.6,0.00
2003-10-08,0.0,0.80,56.7,32.2,41.5,0.00
2003-10-09,0.0,0.80,61.3,34.3,43.9,0.00
2003-10-10,0.0,0.80,48.0,32.0,40.8,0.00
2003-10-11,0.0,0.80,58.5,31.3,40.5,0.00
2003-10-12,0.0,0.80,55.0,30.6,40.8,0.00
2003-10-13,0.0,0.80,45.7,26.2,37.2,0.00
2003-10-14,0.0,0.80,52.3,25.2,38.8,0.20
2003-10-15,0.0,1.00,55.0,32.5,41.9,0.00
2003-10-16,0.0,1.00,55.4,36.3,42.8,0.00
2003-10-17,0.0,1.00,64.2,36.5,45.7,0.00
2003-10-18,0.0,1.00,66.0,37.6,46.6,0.00
2003-10-19,0.0,1.00,61.5,36.9,45.1,0.00
2003-10-20,0.0,1.00,62.1,34.7,45.0,0.00
2003-10-21,0.0,1.00,66.2,37.4,47.1,0.00
2003-10-22,0.0,1.00,64.8,38.5,46.9,0.00
2003-10-23,0.0,1.00,59.0,36.7,45.7,0.00
2003-10-24,0.0,1.00,53.8,31.6,41.4,0.00
2003-10-25,0.0,1.00,38.5,16.9,27.9,0.00
2003-10-26,0.0,1.00,46.8,17.2,32.9,0.00
2003-10-27,0.0,1.00,48.2,28.8,39.4,0.00
2003-10-28,0.0,1.00,53.6,30.7,40.1,0.00
2003-10-29,0.0,1.00,51.4,32.5,41.7,0.00
2003-10-30,0.0,1.00,42.3,25.3,33.6,0.00
2003-10-31,0.0,1.00,39.2,24.6,32.4,0.00
2003-11-01,0.2,1.00,33.1,28.6,30.4,0.30
2003-11-02,0.5,1.30,32.2,28.0,29.8,0.00
2003-11-03,0.9,1.30,28.2,12.7,22.3,0.00
2003-11-04,1.1,1.30,27.1,6.4,14.2,0.20
2003-11-05,1.1,1.50,29.7,5.2,16.5,0.00
2003-11-06,1.1,1.50,33.4,11.3,22.5,0.20
2003-11-07,1.3,1.70,35.1,19.4,26.4,0.10
2003-11-08,1.4,1.80,33.6,18.9,24.6,0.00
2003-11-09,1.4,1.80,38.1,22.1,29.5,0.10
2003-11-10,1.6,1.90,29.3,25.0,26.8,0.00
2003-11-11,1.7,1.90,32.9,19.8,25.9,0.00
2003-11-12,1.7,1.90,39.6,21.2,28.6,0.90
2003-11-13,2.7,2.80,29.1,24.3,26.6,0.80
2003-11-14,3.2,3.60,32.2,11.3,20.7,0.00
2003-11-15,3.2,3.60,30.0,10.6,16.7,0.10
2003-11-16,3.2,3.70,25.3,11.8,18.9,0.30
2003-11-17,3.8,4.00,26.8,10.4,18.1,0.50
2003-11-18,4.3,4.50,36.3,10.0,23.7,0.10
2003-11-19,4.3,4.60,43.3,21.4,28.4,0.00
2003-11-20,4.3,4.60,44.2,19.8,30.9,0.00
2003-11-21,4.3,4.60,35.2,24.8,28.8,0.00
2003-11-22,4.3,4.60,26.2,-6.2,10.8,0.00
2003-11-23,4.3,4.60,21.7,-7.6,8.8,0.50
2003-11-24,4.7,5.10,33.4,18.7,25.5,0.00
2003-11-25,4.7,5.10,27.7,15.6,19.4,0.10
2003-11-26,4.7,5.20,16.2,2.1,10.2,0.00
2003-11-27,4.7,5.20,16.3,-5.3,6.8,0.00
2003-11-28,4.8,5.20,37.0,12.9,24.8,0.20
2003-11-29,4.9,5.40,40.1,22.1,32.0,0.00
2003-11-30,4.9,5.40,45.7,25.7,34.9,0.00
2003-12-01,4.9,5.40,42.6,26.1,31.6,0.00
2003-12-02,4.9,5.40,30.9,18.3,25.9,0.00
2003-12-03,4.9,5.40,36.9,18.5,27.0,0.10
2003-12-04,4.9,5.50,37.6,21.0,27.3,0.00
2003-12-05,4.9,5.50,40.1,20.8,27.7,0.10
2003-12-06,5.0,5.60,40.5,26.1,31.8,0.10
2003-12-07,5.1,5.70,29.3,22.1,25.7,0.00
2003-12-08,5.3,5.70,23.9,10.6,18.0,0.20
2003-12-09,5.8,5.90,19.2,4.3,12.0,0.00
2003-12-10,5.8,5.90,24.4,7.2,16.3,0.00
2003-12-11,5.8,5.90,18.7,4.1,10.9,0.10
2003-12-12,5.9,6.00,16.3,2.1,9.3,0.10
2003-12-13,5.9,6.10,25.3,9.7,20.3,0.20
2003-12-14,6.0,6.30,34.0,13.6,24.4,0.00
2003-12-15,6.0,6.30,13.8,-1.3,5.0,0.10
2003-12-16,6.2,6.40,24.3,2.1,15.1,0.40
2003-12-17,6.4,6.80,37.2,18.7,30.4,0.20
2003-12-18,6.6,7.00,39.6,26.2,31.1,0.00
2003-12-19,6.6,7.00,38.3,23.2,28.4,0.00
2003-12-20,6.5,7.00,40.6,25.2,32.9,0.10
2003-12-21,6.7,7.10,31.5,18.7,24.6,0.00
2003-12-22,6.7,7.10,22.8,9.1,15.3,0.00
2003-12-23,6.7,7.10,30.2,11.3,19.6,0.00
2003-12-24,6.9,7.10,33.8,13.1,21.7,0.10
2003-12-25,7.0,7.20,30.4,12.7,22.1,0.10
2003-12-26,7.3,7.30,22.8,5.5,14.7,0.50
2003-12-27,8.0,7.80,8.2,-6.9,1.0,0.40
2003-12-28,8.1,8.20,7.9,-8.7,-1.1,0.20
2003-12-29,8.2,8.40,19.0,-1.8,9.7,0.30
2003-12-30,8.6,8.70,22.6,10.8,18.7,0.20
2003-12-31,8.9,8.90,26.1,11.8,16.5,0.10
2004-01-01,9.0,9.00,25.0,7.7,16.3,0.30
2004-01-02,9.5,9.30,22.1,18.1,20.1,1.80
2004-01-03,11.6,11.10,21.0,4.6,14.2,0.90
2004-01-04,12.5,12.00,8.1,-6.2,0.9,0.00
2004-01-05,12.3,12.00,13.3,-7.2,3.6,0.20
2004-01-06,12.5,12.20,31.6,11.3,21.7,0.20
2004-01-07,12.7,12.40,25.5,15.6,21.4,0.00
2004-01-08,12.8,12.40,29.5,15.3,23.0,0.10
2004-01-09,12.9,12.50,34.5,19.2,25.0,0.00
2004-01-10,12.8,12.50,35.1,18.1,22.8,0.00
2004-01-11,12.7,12.50,31.1,17.2,21.9,0.00
2004-01-12,12.7,12.50,34.0,16.2,21.9,0.00
2004-01-13,12.7,12.50,32.9,14.5,20.1,0.00
2004-01-14,12.7,12.50,38.1,15.8,25.0,0.10
2004-01-15,12.8,12.60,28.8,20.3,23.9,0.20
2004-01-16,13.0,12.80,31.3,12.2,21.0,0.00
2004-01-17,13.0,12.80,29.7,10.8,18.1,0.00
2004-01-18,13.0,12.80,29.5,10.0,15.6,0.00
2004-01-19,13.0,12.80,26.8,9.0,16.9,0.00
2004-01-20,13.1,12.80,22.6,5.7,14.5,0.00
2004-01-21,13.2,12.80,27.5,1.4,9.1,0.00
2004-01-22,13.2,12.80,29.3,3.7,13.5,0.00
2004-01-23,13.3,12.80,34.3,9.9,18.1,0.00
2004-01-24,13.4,12.80,27.5,10.9,16.5,0.00
2004-01-25,13.5,12.80,14.9,-3.8,7.0,0.00
2004-01-26,13.9,12.80,11.1,-6.5,0.3,0.00
2004-01-27,13.9,12.80,22.8,3.6,10.2,0.20
2004-01-28,14.0,13.00,27.1,6.3,15.3,0.30
2004-01-29,14.1,13.30,34.3,11.5,19.6,0.20
2004-01-30,14.1,13.50,34.2,13.3,22.8,0.10
2004-01-31,14.3,13.60,21.4,9.0,17.1,0.00
2004-02-01,14.4,13.60,19.2,-1.1,7.0,0.10
2004-02-02,14.4,13.70,23.4,3.6,11.8,0.10
2004-02-03,14.6,13.80,16.0,11.5,13.3,0.00
2004-02-04,15.2,13.80,18.3,5.9,10.6,0.00
2004-02-05,15.2,13.80,17.6,-3.6,7.0,0.10
2004-02-06,15.2,13.90,21.6,-2.0,8.4,0.40
2004-02-07,15.3,14.30,34.5,8.4,16.2,0.20
2004-02-08,15.3,14.50,18.1,-2.9,6.3,0.00
2004-02-09,15.3,14.50,26.6,-3.5,7.3,0.20
2004-02-10,15.3,14.70,29.8,0.0,10.0,0.00
2004-02-11,15.3,14.70,22.6,-6.3,8.2,0.00
2004-02-12,15.3,14.70,14.5,-8.7,-1.8,0.00
2004-02-13,15.4,14.70,28.6,-9.6,9.9,0.20
2004-02-14,15.5,14.90,40.3,10.9,19.2,0.10
2004-02-15,15.5,15.00,31.8,10.2,18.7,0.00
2004-02-16,15.5,15.00,35.1,10.2,20.5,0.10
2004-02-17,15.6,15.10,46.2,21.2,31.1,0.10
2004-02-18,15.7,15.20,45.5,24.6,32.5,0.00
2004-02-19,15.8,15.20,32.5,11.7,21.9,0.00
2004-02-20,15.9,15.20,36.7,6.4,18.1,0.00
2004-02-21,16.1,15.20,25.7,17.4,19.8,0.10
2004-02-22,17.0,15.30,28.0,16.9,20.1,0.40
2004-02-23,17.5,15.70,29.3,10.8,20.3,0.40
2004-02-24,18.2,16.10,33.3,7.9,19.9,0.20
2004-02-25,18.9,16.30,45.3,9.0,19.4,1.80
2004-02-26,19.0,18.10,44.6,8.8,22.1,0.10
2004-02-27,19.1,18.20,27.1,18.3,22.5,1.80
2004-02-28,21.1,20.00,22.1,4.1,12.6,0.10
2004-02-29,21.2,20.10,21.0,3.4,11.5,0.20
2004-03-01,21.5,20.30,39.7,2.5,14.9,0.10
2004-03-02,21.5,20.40,25.2,11.7,16.7,0.80
2004-03-03,22.3,21.20,51.8,6.4,21.0,0.10
2004-03-04,22.4,21.30,36.7,9.3,20.7,0.30
2004-03-05,22.7,21.60,29.5,0.5,12.7,0.00
2004-03-06,22.7,21.60,42.4,14.0,24.8,0.00
2004-03-07,22.7,21.60,55.9,16.3,31.8,0.00
2004-03-08,22.7,21.60,59.0,22.6,34.7,0.10
2004-03-09,22.8,21.70,56.3,24.1,34.5,0.00
2004-03-10,22.8,21.70,51.6,22.8,32.7,0.00
2004-03-11,22.8,21.70,58.6,19.8,31.3,0.00
2004-03-12,22.8,21.70,58.5,19.6,30.6,0.00
2004-03-13,22.8,21.70,51.4,20.8,31.8,0.00
2004-03-14,22.8,21.70,51.8,19.2,30.9,0.00
2004-03-15,22.8,21.70,45.7,23.0,30.2,0.00
2004-03-16,22.8,21.70,47.1,23.0,31.3,0.10
2004-03-17,22.8,21.80,52.7,24.4,35.1,0.00
2004-03-18,23.0,21.80,57.9,23.7,36.5,0.00
2004-03-19,23.1,21.80,61.7,29.1,38.3,0.00
2004-03-20,23.2,21.80,64.8,28.6,40.1,0.00
2004-03-21,23.5,21.80,64.9,28.8,39.6,0.00
2004-03-22,23.3,21.80,65.1,28.6,38.5,0.00
2004-03-23,23.1,21.80,56.3,27.9,37.4,0.00
2004-03-24,23.0,21.80,57.6,28.4,38.5,0.00
2004-03-25,23.0,21.80,57.4,28.4,37.6,0.00
2004-03-26,22.6,21.80,53.8,25.5,34.0,0.00
2004-03-27,22.1,21.80,34.7,15.8,22.5,0.00
2004-03-28,22.1,21.80,40.1,14.2,22.3,0.00
2004-03-29,22.0,21.80,54.7,16.3,31.3,0.00
2004-03-30,22.3,21.80,55.4,21.0,33.4,0.00
2004-03-31,22.3,21.80,58.6,25.0,36.9,0.00
2004-04-01,22.3,21.80,52.9,27.3,35.1,0.00
2004-04-02,22.2,21.80,46.0,25.3,31.6,1.20
2004-04-03,23.4,23.00,30.2,25.5,27.1,3.00
2004-04-04,26.8,26.00,42.3,24.6,29.5,1.30
2004-04-05,27.6,27.30,55.6,19.6,29.8,0.20
2004-04-06,27.6,27.50,60.6,18.7,31.8,0.10
2004-04-07,27.6,27.60,46.6,21.7,28.8,0.40
2004-04-08,28.1,28.00,35.2,21.4,28.4,0.50
2004-04-09,28.7,28.50,44.2,17.8,29.1,0.20
2004-04-10,28.8,28.70,42.1,10.8,21.7,0.00
2004-04-11,28.8,28.70,45.3,16.9,23.9,0.60
2004-04-12,29.3,29.30,51.4,19.2,30.0,0.10
2004-04-13,29.2,29.40,58.3,19.0,32.5,0.10
2004-04-14,29.2,29.50,52.5,26.2,35.1,0.00
2004-04-15,29.2,29.50,55.0,24.4,35.8,0.00
2004-04-16,29.2,29.50,53.8,27.7,37.2,0.00
2004-04-17,29.1,29.50,52.7,28.4,37.4,0.00
2004-04-18,28.8,29.50,45.7,18.5,27.9,0.00
2004-04-19,28.6,29.50,45.1,18.9,29.1,0.00
2004-04-20,28.6,29.50,44.1,21.0,28.2,0.00
2004-04-21,28.6,29.50,34.0,19.6,27.3,0.00
2004-04-22,28.6,29.50,33.1,17.6,24.8,0.20
2004-04-23,28.8,29.70,43.3,13.8,25.0,0.30
2004-04-24,29.0,30.00,46.9,17.1,29.7,0.10
2004-04-25,29.0,30.10,50.2,24.8,33.3,0.00
2004-04-26,29.4,30.10,61.9,23.0,38.5,0.20
2004-04-27,28.8,30.30,60.6,28.6,40.6,0.00
2004-04-28,28.2,30.30,53.8,31.8,40.3,0.00
2004-04-29,27.8,30.30,40.3,18.9,30.4,0.20
2004-04-30,28.1,30.50,46.0,17.6,25.0,0.80
2004-05-01,28.6,31.30,57.9,15.3,32.4,0.20
2004-05-02,28.7,31.50,62.6,21.2,37.4,0.00
2004-05-03,28.4,31.50,64.4,27.9,43.7,0.00
2004-05-04,27.8,31.50,65.5,35.8,46.0,0.00
2004-05-05,27.1,31.50,64.6,35.1,46.6,0.00
2004-05-06,26.2,31.50,63.1,35.1,45.7,0.00
2004-05-07,25.1,31.50,60.1,32.2,43.9,0.00
2004-05-08,24.0,31.50,63.7,34.7,44.8,0.00
2004-05-09,23.0,31.50,63.9,34.5,45.1,0.00
2004-05-10,22.3,31.50,60.3,32.4,43.7,0.00
2004-05-11,21.6,31.50,53.1,28.0,39.0,0.00
2004-05-12,20.8,31.50,46.9,24.3,30.9,0.00
2004-05-13,20.8,31.50,42.4,24.3,30.7,0.00
2004-05-14,20.7,31.50,54.3,27.1,38.1,0.20
2004-05-15,20.1,31.70,59.0,28.9,42.4,0.00
2004-05-16,18.6,31.70,57.9,36.3,44.6,0.00
2004-05-17,17.5,31.70,54.1,35.8,42.6,0.00
2004-05-18,17.0,31.70,59.4,34.2,45.0,0.00
2004-05-19,15.9,31.70,62.4,32.2,46.0,0.00
2004-05-20,14.6,31.70,56.1,35.1,44.1,0.00
2004-05-21,13.8,31.70,54.3,29.5,41.4,0.00
2004-05-22,12.8,31.70,49.5,28.6,37.4,0.00
2004-05-23,11.8,31.70,50.7,28.2,38.7,0.00
2004-05-24,11.4,31.70,52.9,28.0,38.3,0.00
2004-05-25,10.2,31.70,53.8,27.9,40.3,0.00
2004-05-26,9.0,31.70,55.4,31.6,41.7,0.00
2004-05-27,7.0,31.70,59.5,32.4,44.1,0.00
2004-05-28,5.2,31.70,59.9,34.9,45.9,0.00
2004-05-29,3.1,31.70,42.6,25.2,35.1,0.00
2004-05-30,2.6,31.70,46.6,21.2,32.4,0.00
2004-05-31,1.3,31.70,56.7,31.6,42.3,0.00
2004-06-01,0.8,31.70,62.1,37.4,47.3,0.00
2004-06-02,0.4,31.70,66.6,36.1,48.9,0.00
2004-06-03,0.3,31.70,67.6,38.7,49.8,0.00
2004-06-04,0.0,31.70,67.3,37.6,50.4,0.00
2004-06-05,0.0,31.70,69.4,39.7,51.4,0.00
2004-06-06,0.0,31.70,70.2,41.0,52.7,0.00
2004-06-07,0.0,31.70,67.1,41.7,53.1,0.00
2004-06-08,0.0,31.70,68.0,36.9,49.8,0.00
2004-06-09,0.0,31.70,63.9,37.4,48.0,0.00
2004-06-10,0.0,31.70,50.4,26.6,37.6,0.00
2004-06-11,0.0,31.70,54.1,31.3,41.2,0.00
2004-06-12,0.0,31.70,58.3,33.3,44.6,0.00
2004-06-13,0.0,31.70,68.2,38.1,50.7,0.00
2004-06-14,0.0,31.70,72.7,41.4,54.0,0.00
2004-06-15,0.0,31.70,73.2,42.8,54.5,0.00
2004-06-16,0.0,31.70,66.2,38.8,50.5,0.00
2004-06-17,0.0,31.70,63.5,38.1,47.7,0.00
2004-06-18,0.0,31.70,64.2,37.9,48.9,0.00
2004-06-19,0.0,31.70,64.6,38.5,50.7,0.00
2004-06-20,0.0,31.70,64.4,41.9,51.6,0.00
2004-06-21,0.0,31.70,61.9,37.6,46.4,0.00
2004-06-22,0.0,31.70,45.1,34.5,39.6,0.00
2004-06-23,0.0,31.70,51.6,32.9,41.2,0.10
2004-06-24,0.0,31.80,52.3,36.1,43.5,0.00
2004-06-25,0.0,31.80,50.7,36.9,41.9,0.00
2004-06-26,0.0,31.80,48.6,33.8,40.1,0.00
2004-06-27,0.0,31.80,50.0,34.2,41.0,0.00
2004-06-28,0.0,31.80,47.5,34.2,39.0,0.90
2004-06-29,0.0,32.70,46.0,34.3,37.9,0.00
2004-06-30,0.0,32.70,48.2,34.7,40.1,0.00
2004-07-01,0.0,32.70,52.7,35.6,43.0,0.00
2004-07-02,0.0,32.70,53.4,36.0,44.2,0.10
2004-07-03,0.0,32.80,52.7,37.8,45.1,0.00
2004-07-04,0.0,32.80,51.3,36.7,43.2,0.00
2004-07-05,0.0,32.80,52.5,36.5,44.8,0.00
2004-07-06,0.0,32.80,54.5,39.2,46.0,0.00
2004-07-07,0.0,32.80,55.0,39.0,46.9,0.00
2004-07-08,0.0,32.80,54.3,39.0,46.6,0.00
2004-07-09,0.0,32.80,55.6,38.3,45.1,0.10
2004-07-10,0.0,32.90,54.7,36.9,44.8,0.00
2004-07-11,0.0,32.90,58.1,39.2,47.3,0.00
2004-07-12,0.0,32.90,70.2,46.0,55.8,0.00
2004-07-13,0.0,32.90,73.2,45.9,58.3,0.00
2004-07-14,0.0,32.90,67.1,47.3,54.9,0.20
2004-07-15,0.0,33.10,63.7,44.8,53.4,0.00
2004-07-16,0.0,33.10,63.7,38.8,51.4,1.20
2004-07-17,0.0,34.30,67.3,44.1,53.8,0.10
2004-07-18,0.0,34.40,62.6,43.7,53.4,0.00
2004-07-19,0.0,34.40,65.7,44.1,53.4,0.00
2004-07-20,0.0,34.40,68.2,46.0,55.0,0.00
2004-07-21,0.0,34.40,68.2,45.7,54.9,0.00
2004-07-22,0.0,34.40,63.7,44.1,50.4,0.00
2004-07-23,0.0,34.40,64.0,39.9,46.8,0.40
2004-07-24,0.0,34.80,59.5,37.9,45.3,0.20
2004-07-25,0.0,35.00,58.6,37.0,45.5,0.30
2004-07-26,0.0,35.30,57.7,37.8,42.4,0.90
2004-07-27,0.0,36.20,56.5,38.5,45.3,0.10
2004-07-28,0.0,36.30,57.6,38.7,47.8,0.10
2004-07-29,0.0,36.40,64.8,39.4,50.7,0.10
2004-07-30,0.0,36.50,66.0,43.5,53.8,0.10
2004-07-31,0.0,36.60,68.5,43.7,54.7,0.00
2004-08-01,0.0,36.60,69.8,45.0,55.9,0.00
2004-08-02,0.0,36.60,57.2,43.9,49.1,0.00
2004-08-03,0.0,36.60,64.4,40.8,51.4,0.00
2004-08-04,0.0,36.60,71.1,43.5,54.1,0.00
2004-08-05,0.0,36.60,54.3,44.4,47.7,0.00
2004-08-06,0.0,36.60,64.9,40.1,51.6,0.00
2004-08-07,0.0,36.60,63.9,42.8,52.7,0.00
2004-08-08,0.0,36.60,69.4,42.1,54.1,0.00
2004-08-09,0.0,36.60,68.0,42.8,54.3,0.00
2004-08-10,0.0,36.60,65.3,43.9,52.2,0.00
