#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1251: Sawtooth, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Sawtooth (1251) 
# Colorado  SNOTEL Site - 9640 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 11, 2025, 3:04:07 PM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
2015-09-17,0.0,43.50,57.4,40.8,49.5,0.00
2015-09-18,0.0,43.50,55.0,30.9,43.2,0.10
2015-09-19,0.0,43.60,59.5,29.5,46.6,0.00
2015-09-20,0.0,43.60,63.3,42.1,51.6,0.00
2015-09-21,0.0,43.60,69.4,44.4,54.9,0.00
2015-09-22,0.0,43.60,63.3,42.8,51.6,0.00
2015-09-23,0.0,43.60,65.8,39.2,50.9,0.00
2015-09-24,0.0,43.60,65.1,38.3,49.8,0.00
2015-09-25,0.0,43.60,68.4,38.1,51.1,0.00
2015-09-26,0.0,43.60,70.0,40.5,54.7,0.00
2015-09-27,0.0,43.60,70.2,42.8,55.0,0.00
2015-09-28,0.0,43.60,66.0,43.5,53.1,0.10
2015-09-29,0.0,43.70,64.2,41.7,48.6,0.00
2015-09-30,0.0,43.70,61.2,44.8,51.4,0.00
2015-10-01,0.0,0.00,64.8,42.3,50.4,0.00
2015-10-02,0.0,0.00,62.1,37.0,48.4,0.10
2015-10-03,0.0,0.10,52.9,31.8,40.3,0.40
2015-10-04,0.0,0.50,49.6,33.3,39.9,0.00
2015-10-05,0.0,0.50,56.1,34.9,43.9,0.00
2015-10-06,0.0,0.50,52.2,35.1,40.6,0.40
2015-10-07,0.0,0.90,52.2,36.1,44.4,0.00
2015-10-08,0.0,0.90,58.8,36.3,44.8,0.00
2015-10-09,0.0,0.90,57.9,34.7,47.7,0.00
2015-10-10,0.0,0.90,61.2,44.6,52.7,0.00
2015-10-11,0.0,0.90,60.4,45.9,52.0,0.00
2015-10-12,0.0,0.90,57.7,40.1,48.6,0.00
2015-10-13,0.0,0.90,60.1,44.1,51.4,0.00
2015-10-14,0.0,0.90,60.8,43.0,51.3,0.00
2015-10-15,0.0,0.90,53.1,32.0,43.7,0.00
2015-10-16,0.0,0.90,60.8,29.5,43.9,0.00
2015-10-17,0.0,0.90,59.2,34.5,46.0,0.00
2015-10-18,0.0,0.90,56.1,44.8,48.9,0.00
2015-10-19,0.0,0.90,49.8,34.0,42.6,0.10
2015-10-20,0.0,1.00,51.8,33.4,42.1,0.30
2015-10-21,0.2,1.30,,32.5,33.8,0.60
2015-10-22,0.4,1.90,43.9,31.6,33.1,1.00
2015-10-23,1.2,2.90,39.4,29.8,32.7,0.10
2015-10-24,1.2,3.00,38.8,28.4,31.5,0.10
2015-10-25,1.1,3.10,41.7,28.4,34.5,0.00
2015-10-26,1.1,3.10,41.4,32.7,36.7,0.10
2015-10-27,1.1,3.20,36.9,25.3,30.4,0.20
2015-10-28,1.1,3.40,38.5,23.9,30.6,0.00
2015-10-29,1.2,3.40,44.8,30.7,35.6,0.00
2015-10-30,1.2,3.40,36.7,27.3,31.3,0.20
2015-10-31,1.2,3.60,37.8,27.9,33.4,0.00
2015-11-01,1.2,3.60,45.7,33.4,39.0,0.00
2015-11-02,1.2,3.60,50.4,32.0,40.3,0.00
2015-11-03,1.1,3.60,48.6,32.5,40.1,0.00
2015-11-04,1.1,3.60,39.9,25.3,32.5,0.50
2015-11-05,1.4,4.10,25.7,18.7,22.1,0.30
2015-11-06,1.6,4.40,24.4,16.3,19.9,0.20
2015-11-07,1.7,4.60,33.3,13.3,23.2,0.00
2015-11-08,1.7,4.60,44.8,21.9,32.4,0.00
2015-11-09,1.7,4.60,40.1,30.0,34.3,0.10
2015-11-10,1.7,4.70,40.8,24.3,32.5,0.30
2015-11-11,2.0,5.00,24.4,16.0,19.4,0.40
2015-11-12,2.3,5.40,25.3,16.5,21.0,0.00
2015-11-13,2.3,5.40,34.5,21.0,28.4,0.00
2015-11-14,2.3,5.40,42.8,27.0,33.4,0.00
2015-11-15,2.3,5.40,40.1,29.1,33.8,0.00
2015-11-16,2.3,5.40,35.1,22.6,28.8,0.20
2015-11-17,2.4,5.60,23.2,14.9,18.3,0.10
2015-11-18,2.5,5.70,24.1,17.8,20.7,0.70
2015-11-19,3.0,6.40,27.5,18.3,23.5,0.30
2015-11-20,3.2,6.70,27.9,6.1,20.8,1.10
2015-11-21,4.2,7.80,18.9,4.6,12.6,0.10
2015-11-22,4.2,7.90,33.1,17.2,25.9,0.00
2015-11-23,4.2,7.90,39.4,26.4,33.1,0.00
2015-11-24,4.2,7.90,36.3,27.0,32.4,0.00
2015-11-25,4.2,7.90,38.5,13.5,25.7,0.00
2015-11-26,4.2,7.90,14.0,-1.5,8.4,0.30
2015-11-27,4.4,8.20,16.2,-5.8,4.6,0.00
2015-11-28,4.4,8.20,21.7,0.1,13.3,0.10
2015-11-29,4.5,8.30,19.9,6.1,12.7,0.20
2015-11-30,4.6,8.50,10.6,5.4,7.0,0.20
2015-12-01,4.8,8.70,14.5,5.5,10.0,0.10
2015-12-02,4.9,8.80,24.3,12.7,19.9,0.00
2015-12-03,4.9,8.80,30.6,20.3,25.2,0.00
2015-12-04,4.9,8.80,39.4,27.7,32.9,0.00
2015-12-05,4.9,8.80,31.5,16.9,23.4,0.10
2015-12-06,4.9,8.90,39.4,18.0,28.8,0.00
2015-12-07,5.0,8.90,36.0,25.7,31.5,0.00
2015-12-08,5.0,8.90,33.8,28.2,30.7,0.00
2015-12-09,5.0,8.90,40.1,29.5,34.2,0.00
2015-12-10,5.0,8.90,38.1,28.0,33.1,0.00
2015-12-11,5.0,8.90,34.0,19.9,25.7,0.40
2015-12-12,5.2,9.30,24.3,13.6,19.4,0.30
2015-12-13,5.5,9.60,25.0,11.7,19.4,0.10
2015-12-14,5.5,9.70,28.8,15.1,21.9,0.00
2015-12-15,5.6,9.70,17.8,5.4,10.6,0.60
2015-12-16,6.1,10.30,9.7,5.0,6.8,0.20
2015-12-17,6.2,10.50,7.7,4.1,5.4,0.10
2015-12-18,6.4,10.60,24.3,7.7,18.9,0.10
2015-12-19,6.6,10.70,34.3,22.3,29.3,0.10
2015-12-20,6.6,10.80,32.2,18.3,25.2,0.10
2015-12-21,6.7,10.90,21.7,17.4,19.2,0.40
2015-12-22,7.1,11.30,25.2,16.3,22.6,0.70
2015-12-23,7.7,12.00,16.3,4.6,11.7,0.40
2015-12-24,8.0,12.40,9.5,2.8,5.5,0.00
2015-12-25,8.0,12.40,20.7,6.4,13.3,0.30
2015-12-26,8.3,12.70,10.4,-6.2,2.5,0.00
2015-12-27,8.3,12.70,16.2,-6.2,5.5,0.00
2015-12-28,8.3,12.70,19.6,6.6,14.7,0.00
2015-12-29,8.3,12.70,18.0,1.9,11.8,0.10
2015-12-30,8.4,12.80,13.1,3.9,9.3,0.10
2015-12-31,8.4,12.90,9.7,1.4,4.6,0.00
2016-01-01,8.4,12.90,17.8,-4.5,7.3,0.00
2016-01-02,8.4,12.90,26.4,6.3,19.2,0.00
2016-01-03,8.4,12.90,32.9,19.2,25.2,0.00
2016-01-04,8.5,12.90,35.1,16.3,24.3,0.00
2016-01-05,8.5,12.90,33.3,19.4,25.2,0.00
2016-01-06,8.5,12.90,31.6,16.3,23.5,0.00
2016-01-07,8.5,12.90,27.1,17.1,21.2,0.10
2016-01-08,8.6,13.00,18.3,5.7,14.5,0.00
2016-01-09,8.7,13.00,17.8,9.5,13.1,0.10
2016-01-10,8.7,13.10,12.2,7.9,9.7,0.10
2016-01-11,8.8,13.20,18.7,8.6,13.3,0.00
2016-01-12,8.8,13.20,24.8,13.8,19.0,0.00
2016-01-13,8.8,13.20,34.2,19.0,26.2,0.00
2016-01-14,8.8,13.20,25.0,13.1,17.6,0.30
2016-01-15,9.0,13.50,18.0,9.1,13.6,0.30
2016-01-16,9.2,13.80,16.2,5.7,10.9,0.30
2016-01-17,9.8,14.10,21.4,16.0,18.0,0.50
2016-01-18,10.4,14.60,25.2,16.9,21.2,0.30
2016-01-19,10.6,14.90,23.0,18.3,20.3,0.10
2016-01-20,10.6,15.00,22.1,11.3,17.4,0.20
2016-01-21,10.8,15.20,17.8,11.3,14.0,0.10
2016-01-22,10.8,15.30,31.5,15.4,24.6,0.10
2016-01-23,10.9,15.40,31.8,22.3,26.8,0.00
2016-01-24,10.9,15.40,28.2,14.7,21.7,0.10
2016-01-25,11.0,15.50,18.7,9.3,13.1,0.10
2016-01-26,11.0,15.60,21.6,7.2,13.1,0.00
2016-01-27,11.1,15.60,28.8,17.2,24.3,0.00
2016-01-28,11.1,15.60,32.2,20.5,26.4,0.10
2016-01-29,11.1,15.70,29.1,21.6,25.3,0.10
2016-01-30,11.2,15.80,33.8,18.0,28.2,0.80
2016-01-31,12.0,16.60,18.9,9.5,13.6,0.50
2016-02-01,12.5,17.10,17.2,7.5,11.8,0.40
2016-02-02,12.9,17.50,11.1,1.6,6.3,0.10
2016-02-03,13.0,17.60,6.6,-1.1,1.4,0.20
2016-02-04,13.2,17.80,12.9,0.1,7.5,0.30
2016-02-05,13.6,18.10,13.3,6.3,9.7,0.10
2016-02-06,13.7,18.20,24.1,10.8,18.9,0.10
2016-02-07,13.8,18.30,25.0,18.0,20.5,0.00
2016-02-08,13.8,18.30,30.2,18.3,23.9,0.00
2016-02-09,13.9,18.30,38.3,21.7,28.8,0.10
2016-02-10,13.9,18.40,40.5,27.3,32.5,0.00
2016-02-11,13.9,18.40,38.5,27.3,32.2,0.00
2016-02-12,13.9,18.40,42.6,30.6,36.0,0.00
2016-02-13,13.9,18.40,41.4,25.2,34.0,0.00
2016-02-14,13.9,18.40,28.2,21.2,24.1,0.40
2016-02-15,14.1,18.80,27.9,21.2,25.5,1.20
2016-02-16,15.2,20.00,30.7,25.2,27.5,0.10
2016-02-17,15.4,20.10,43.7,24.6,33.8,0.10
2016-02-18,15.5,20.20,44.2,18.3,34.3,0.20
2016-02-19,15.6,20.40,34.7,16.3,26.6,0.00
2016-02-20,15.6,20.40,41.0,25.7,32.5,0.00
2016-02-21,15.6,20.40,38.3,15.1,27.5,0.00
2016-02-22,15.6,20.40,28.8,15.8,22.6,0.40
2016-02-23,16.1,20.80,25.3,10.9,15.8,0.20
2016-02-24,16.3,21.00,27.1,10.8,18.3,0.10
2016-02-25,16.4,21.10,35.2,18.0,26.6,0.00
2016-02-26,16.4,21.10,42.4,31.5,36.3,0.00
2016-02-27,16.4,21.10,43.7,28.2,34.7,0.00
2016-02-28,16.5,21.10,38.8,23.5,29.8,0.00
2016-02-29,16.5,21.10,31.8,17.2,25.7,0.20
2016-03-01,16.7,21.30,32.2,14.2,23.9,0.00
2016-03-02,16.7,21.30,32.2,23.5,29.1,0.20
2016-03-03,16.9,21.50,41.4,23.5,32.2,0.00
2016-03-04,16.9,21.50,43.5,23.4,33.3,0.00
2016-03-05,16.9,21.50,47.8,20.7,35.1,0.00
2016-03-06,16.9,21.50,46.0,30.9,34.9,0.00
2016-03-07,17.0,21.50,32.5,19.9,25.3,0.70
2016-03-08,17.6,22.20,28.2,16.5,21.6,0.10
2016-03-09,17.6,22.30,32.4,19.2,23.5,0.00
2016-03-10,17.6,22.30,39.0,22.3,29.5,0.10
2016-03-11,17.6,22.40,51.6,26.2,37.0,0.00
2016-03-12,17.7,22.40,49.1,28.8,35.2,0.10
2016-03-13,17.9,22.50,41.4,27.1,32.9,0.00
2016-03-14,17.9,22.50,33.1,19.8,27.3,0.70
2016-03-15,18.4,23.20,19.8,11.1,15.4,0.20
2016-03-16,18.5,23.40,19.2,11.1,15.6,0.30
2016-03-17,18.8,23.70,26.2,14.5,18.9,0.80
2016-03-18,19.6,24.50,20.7,7.7,12.4,0.30
2016-03-19,20.1,24.80,23.5,6.6,14.5,0.00
2016-03-20,20.1,24.80,36.9,11.3,24.8,0.10
2016-03-21,20.3,24.90,49.5,28.4,37.9,0.00
2016-03-22,20.4,24.90,47.5,28.0,38.5,0.10
2016-03-23,20.4,25.00,27.7,18.3,20.7,0.70
2016-03-24,21.3,25.70,29.1,16.9,21.6,0.20
2016-03-25,21.5,25.90,26.6,12.4,20.3,0.40
2016-03-26,21.7,26.30,23.9,1.8,13.5,0.00
2016-03-27,21.7,26.30,31.3,13.8,22.1,0.00
2016-03-28,21.7,26.30,45.3,23.0,32.7,0.00
2016-03-29,21.8,26.30,43.0,21.0,31.8,0.10
2016-03-30,22.0,26.40,27.0,16.2,21.0,0.20
2016-03-31,22.2,26.60,25.0,7.9,17.2,0.30
2016-04-01,22.4,26.90,30.6,9.9,20.1,0.00
2016-04-02,22.3,26.90,43.9,19.6,30.4,0.00
2016-04-03,22.3,26.90,47.5,29.1,36.5,0.00
2016-04-04,22.3,26.90,51.4,29.7,39.9,0.00
2016-04-05,22.3,26.90,40.3,21.6,28.8,0.20
2016-04-06,22.4,27.10,44.2,21.2,32.5,0.10
2016-04-07,22.4,27.20,52.7,28.0,37.4,0.00
2016-04-08,22.3,27.20,51.1,25.9,36.3,0.00
2016-04-09,22.1,27.20,50.2,33.3,39.4,0.00
2016-04-10,22.0,27.20,45.9,30.0,35.2,0.20
2016-04-11,22.0,27.40,48.4,28.4,35.6,0.00
2016-04-12,22.0,27.40,53.4,32.9,39.0,0.10
2016-04-13,21.8,27.50,55.0,31.3,40.3,0.00
2016-04-14,21.5,27.50,56.5,32.2,43.0,0.00
2016-04-15,21.3,27.50,39.2,25.2,30.7,1.00
2016-04-16,22.2,28.50,27.1,21.6,23.7,1.40
2016-04-17,23.8,29.90,29.3,19.9,23.0,0.50
2016-04-18,24.4,30.40,35.1,13.5,22.6,0.10
2016-04-19,24.5,30.50,38.1,16.9,26.6,0.00
2016-04-20,24.5,30.50,40.8,26.2,31.8,0.20
2016-04-21,24.7,30.70,51.3,28.8,36.9,0.00
2016-04-22,24.7,30.70,60.6,27.1,42.8,0.00
2016-04-23,24.5,30.70,61.0,28.0,40.6,0.20
2016-04-24,24.4,30.90,35.8,26.6,30.7,0.20
2016-04-25,24.5,31.10,52.0,27.3,38.1,0.10
2016-04-26,24.5,31.20,39.6,24.3,28.8,0.40
2016-04-27,24.7,31.60,40.1,22.5,29.5,0.10
2016-04-28,24.8,31.70,29.1,23.0,25.2,0.20
2016-04-29,24.9,31.90,30.6,21.9,25.3,0.30
2016-04-30,25.3,32.20,28.8,20.5,23.5,0.30
2016-05-01,25.6,32.50,30.4,12.6,21.4,0.10
2016-05-02,25.7,32.60,45.7,10.9,29.8,0.00
2016-05-03,25.9,32.60,53.2,24.3,37.4,0.00
2016-05-04,25.7,32.60,60.8,30.0,43.9,0.00
2016-05-05,25.5,32.60,63.1,32.5,46.8,0.00
2016-05-06,25.0,32.60,61.9,34.3,44.2,0.00
2016-05-07,24.6,32.60,43.9,28.8,33.8,0.40
2016-05-08,24.9,33.00,40.1,28.4,32.0,0.40
2016-05-09,25.2,33.40,39.9,29.7,34.2,0.80
2016-05-10,26.0,34.20,57.0,29.5,34.5,0.20
2016-05-11,26.0,34.40,45.7,27.0,34.3,0.00
2016-05-12,25.7,34.40,55.0,30.0,41.7,0.00
2016-05-13,25.5,34.40,60.6,34.3,44.6,0.00
2016-05-14,25.0,34.40,63.1,30.6,41.4,0.00
2016-05-15,24.5,34.40,55.2,31.8,39.2,0.40
2016-05-16,24.3,34.80,39.6,27.7,32.9,0.30
2016-05-17,24.2,35.10,34.7,27.5,30.6,0.00
2016-05-18,24.3,35.10,50.4,26.6,36.0,0.00
2016-05-19,24.3,35.10,56.5,32.9,41.9,0.00
2016-05-20,23.7,35.10,61.0,36.5,46.8,0.00
2016-05-21,23.0,35.10,65.1,34.3,47.1,0.00
2016-05-22,22.2,35.10,56.1,35.8,44.4,0.00
2016-05-23,21.9,35.10,51.4,30.6,40.1,0.00
2016-05-24,21.6,35.10,51.8,29.1,40.1,0.00
2016-05-25,21.4,35.10,53.8,31.6,41.9,0.00
2016-05-26,21.0,35.10,43.9,29.3,35.6,0.30
2016-05-27,21.0,35.40,48.2,32.0,37.2,0.10
2016-05-28,20.8,35.50,54.0,33.4,40.6,0.00
2016-05-29,20.4,35.50,61.2,33.3,44.2,0.00
2016-05-30,19.7,35.50,61.9,35.8,44.1,0.00
2016-05-31,19.3,35.50,59.0,32.2,42.3,0.00
2016-06-01,18.5,35.50,58.5,34.9,44.1,0.00
2016-06-02,17.9,35.50,65.3,34.3,48.9,0.00
2016-06-03,17.2,35.50,65.3,39.9,51.6,0.00
2016-06-04,16.4,35.50,64.0,36.0,47.7,0.10
2016-06-05,15.5,35.60,67.5,34.9,47.3,0.10
2016-06-06,14.8,35.70,66.9,36.7,48.9,0.00
2016-06-07,14.0,35.70,71.1,37.2,50.0,0.00
2016-06-08,13.0,35.70,68.0,39.2,50.0,0.10
2016-06-09,12.0,35.80,72.9,41.9,55.0,0.00
2016-06-10,10.6,35.80,75.2,42.3,57.0,0.00
2016-06-11,9.1,35.80,70.5,42.8,54.1,0.10
2016-06-12,7.8,35.90,68.5,41.2,53.1,0.10
2016-06-13,6.3,36.00,63.7,36.9,45.7,0.60
2016-06-14,5.4,36.60,59.7,36.1,46.8,0.00
2016-06-15,4.2,36.60,71.6,40.1,55.4,0.00
2016-06-16,2.8,36.60,73.2,39.9,58.5,0.00
2016-06-17,1.2,36.60,71.8,45.5,57.9,0.10
2016-06-18,0.3,36.70,78.3,40.6,59.5,0.00
2016-06-19,0.0,36.70,79.2,47.8,63.3,0.00
2016-06-20,0.0,36.70,74.1,47.8,59.5,0.10
2016-06-21,0.0,36.80,81.3,52.7,66.2,0.00
2016-06-22,0.0,36.80,74.5,47.1,57.9,0.10
2016-06-23,0.0,36.90,74.1,46.4,57.2,0.10
2016-06-24,0.0,37.00,77.9,46.8,60.4,0.00
2016-06-25,0.0,37.00,75.2,46.0,59.4,0.00
2016-06-26,0.0,37.00,75.6,40.8,58.8,0.00
2016-06-27,0.0,37.00,77.2,43.0,59.5,0.00
2016-06-28,0.0,37.00,76.5,45.5,59.7,0.00
2016-06-29,0.0,37.00,75.2,47.1,59.4,0.00
2016-06-30,0.0,37.00,66.6,47.3,52.7,0.40
2016-07-01,0.0,37.40,57.4,46.4,50.7,0.10
2016-07-02,0.0,37.50,57.6,46.4,50.4,0.30
2016-07-03,0.0,37.80,68.0,45.7,53.8,0.00
2016-07-04,0.0,37.80,73.2,50.2,60.4,0.00
2016-07-05,0.0,37.80,68.4,44.6,57.0,0.00
2016-07-06,0.0,37.80,73.6,41.2,59.9,0.00
2016-07-07,0.0,37.80,71.8,47.3,59.5,0.00
2016-07-08,0.0,37.80,76.8,45.0,59.9,0.00
2016-07-09,0.0,37.80,77.7,45.5,63.0,0.00
2016-07-10,0.0,37.80,78.4,50.7,66.9,0.00
2016-07-11,0.0,37.80,67.8,44.1,58.3,0.00
2016-07-12,0.0,37.80,73.0,38.1,57.2,0.00
2016-07-13,0.0,37.80,75.2,47.7,61.0,0.00
2016-07-14,0.0,37.80,74.8,40.8,57.6,0.00
2016-07-15,0.0,37.80,75.2,45.3,56.1,0.00
2016-07-16,0.0,37.80,77.0,44.8,61.2,0.00
2016-07-17,0.0,37.80,76.6,47.8,60.6,0.00
2016-07-18,0.0,37.80,76.1,50.4,60.1,0.00
2016-07-19,0.0,37.80,75.2,56.8,64.0,0.00
2016-07-20,0.0,37.80,77.9,54.7,62.1,0.00
2016-07-21,0.0,37.80,75.2,52.9,59.5,0.10
2016-07-22,0.0,37.90,76.6,49.5,63.3,0.00
2016-07-23,0.0,37.90,79.7,52.5,63.9,0.00
2016-07-24,0.0,37.90,79.9,49.5,61.5,0.00
2016-07-25,0.0,37.90,79.7,47.3,62.1,0.00
2016-07-26,0.0,37.90,75.9,53.6,61.2,0.00
2016-07-27,0.0,37.90,79.0,51.1,63.9,0.00
2016-07-28,0.0,37.90,76.6,46.8,59.2,0.00
2016-07-29,0.0,37.90,70.3,47.3,58.5,0.00
2016-07-30,0.0,37.90,78.8,46.0,61.9,0.00
2016-07-31,0.0,37.90,76.1,49.5,59.0,0.10
2016-08-01,0.0,38.00,77.0,50.0,61.3,0.00
2016-08-02,0.0,38.00,72.3,47.3,55.6,0.30
2016-08-03,0.0,38.30,76.3,44.4,60.6,0.00
2016-08-04,0.0,38.30,58.3,46.2,52.0,0.10
2016-08-05,0.0,38.40,50.9,45.0,48.0,0.40
2016-08-06,0.0,38.80,63.9,44.4,53.4,0.00
2016-08-07,0.0,38.80,70.5,49.6,58.8,0.00
2016-08-08,0.0,38.80,70.9,51.3,59.0,0.00
2016-08-09,0.0,38.80,76.5,45.3,56.7,0.30
2016-08-10,0.0,39.10,70.5,45.3,55.9,0.00
2016-08-11,0.0,39.10,71.2,49.1,58.5,0.00
2016-08-12,0.0,39.10,68.5,40.5,52.7,0.00
2016-08-13,0.0,39.10,68.9,40.6,53.4,0.00
2016-08-14,0.0,39.10,73.0,41.7,55.4,0.00
2016-08-15,0.0,39.10,73.0,43.5,56.8,0.00
2016-08-16,0.0,39.10,72.3,43.7,54.7,0.10
2016-08-17,0.0,39.20,71.6,42.8,56.1,0.00
2016-08-18,0.0,39.20,66.0,43.9,51.6,0.20
2016-08-19,0.0,39.40,64.2,38.7,47.8,0.30
2016-08-20,0.0,39.70,65.5,36.0,47.8,0.00
2016-08-21,0.0,39.70,72.0,38.1,54.9,0.00
2016-08-22,0.0,39.70,68.0,48.0,55.4,0.10
2016-08-23,0.0,39.80,64.2,43.5,51.6,0.10
2016-08-24,0.0,39.90,51.6,37.8,44.6,0.30
2016-08-25,0.0,40.20,49.5,36.7,43.0,0.20
2016-08-26,0.0,40.40,59.7,40.5,47.1,0.00
2016-08-27,0.0,40.40,65.3,43.2,52.5,0.00
2016-08-28,0.0,40.40,63.9,42.6,49.6,0.10
2016-08-29,0.0,40.50,64.4,41.9,49.5,0.20
2016-08-30,0.0,40.70,55.2,40.3,46.6,0.90
2016-08-31,0.0,41.60,60.6,37.2,48.6,0.00
2016-09-01,0.0,41.60,70.0,42.3,54.1,0.00
2016-09-02,0.0,41.60,63.3,43.9,52.2,0.10
2016-09-03,0.0,41.70,67.8,45.5,53.8,0.00
2016-09-04,0.0,41.70,65.1,39.9,47.8,0.20
2016-09-05,0.0,41.90,68.4,37.4,52.2,0.00
2016-09-06,0.0,41.90,68.7,38.1,51.8,0.00
2016-09-07,0.0,41.90,65.7,43.0,55.2,0.00
2016-09-08,0.0,41.90,67.1,,37.2,0.00
2016-09-09,0.0,41.90,62.8,32.5,47.5,0.10
2016-09-10,0.0,42.00,66.2,29.7,52.2,0.00
2016-09-11,0.0,42.00,68.5,49.1,55.8,0.00
2016-09-12,0.0,42.00,63.5,39.0,49.3,0.20
2016-09-13,0.0,42.20,56.5,38.1,44.2,0.10
2016-09-14,0.0,42.30,61.7,36.3,45.7,0.10
2016-09-15,0.0,42.40,53.1,34.5,44.1,0.00
2016-09-16,0.0,42.40,56.1,31.5,41.9,0.00
2016-09-17,0.0,42.40,57.4,31.8,47.1,0.00
2016-09-18,0.0,42.40,64.2,44.1,53.2,0.00
2016-09-19,0.0,42.40,69.8,44.6,57.0,0.00
2016-09-20,0.0,42.40,66.2,45.5,55.0,0.00
2016-09-21,0.0,42.40,61.3,43.9,53.1,0.00
2016-09-22,0.0,42.40,66.4,40.5,51.8,0.00
2016-09-23,0.0,42.40,64.8,29.8,43.7,0.10
2016-09-24,0.0,42.50,43.7,30.6,35.8,0.00
2016-09-25,0.0,42.50,52.7,31.3,39.0,0.10
2016-09-26,0.0,42.60,60.6,32.5,43.9,0.00
2016-09-27,0.0,42.60,65.5,34.3,50.4,0.00
2016-09-28,0.0,42.60,62.6,37.8,48.0,0.00
2016-09-29,0.0,42.60,65.7,38.1,53.2,0.00
2016-09-30,0.0,42.60,54.3,42.1,47.5,0.00
2016-10-01,0.0,0.00,60.1,37.9,48.0,0.00
2016-10-02,0.0,0.00,57.2,36.5,48.0,0.00
2016-10-03,0.0,0.00,54.0,29.1,39.0,0.20
2016-10-04,0.0,0.20,37.4,26.4,30.6,0.00
2016-10-05,0.0,0.20,40.3,27.1,32.5,0.20
2016-10-06,0.1,0.40,32.9,27.1,29.3,0.20
2016-10-07,0.3,0.60,43.9,26.6,34.3,0.00
2016-10-08,0.3,0.60,55.0,34.2,41.2,0.10
2016-10-09,0.2,0.70,56.8,32.7,46.4,0.00
2016-10-10,0.0,0.70,55.2,40.1,45.0,0.00
2016-10-11,0.0,0.70,49.5,33.4,39.6,0.70
2016-10-12,0.4,1.40,44.6,32.0,36.3,0.10
2016-10-13,0.0,1.50,52.2,34.0,43.9,0.00
2016-10-14,0.0,1.50,58.3,42.8,50.0,0.00
2016-10-15,0.0,1.50,58.6,44.4,50.2,0.00
2016-10-16,0.0,1.50,57.4,39.9,49.5,0.00
2016-10-17,0.0,1.50,52.0,33.1,42.4,0.00
2016-10-18,0.0,1.50,46.8,30.2,36.9,0.30
2016-10-19,0.2,1.80,32.5,24.6,28.0,0.20
2016-10-20,0.2,2.00,43.5,24.3,34.2,0.00
2016-10-21,0.2,2.00,51.8,32.4,41.4,0.00
2016-10-22,0.0,2.00,56.7,36.3,47.8,0.00
2016-10-23,0.0,2.00,56.8,32.0,43.7,0.00
2016-10-24,0.0,2.00,57.0,35.2,46.4,0.00
